master_id,entry_type,russian,russian_no_accent,japanese,pos,gender,number,imperfective,perfective,aspect_pair_key,case_pattern,source_rounds,source_sections,source_context,frequency,duplicate_group,level,category,card_direction,front,answer,back,tags,needs_review,review_status,review_note,include_in_app,original_card_ids,confidence
m1022,verb_pair,запуска́ть — запусти́ть,запускать — запустить,起動する,動詞,,,запуска́ть,запусти́ть,запускать—запустить,что,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,запускать—запустить,2,v05_verb_pair,ru→ja / ja→ru候補,запуска́ть — запусти́ть,起動する,"答え：起動する
品詞：動詞
体ペア：запуска́ть / запусти́ть
格支配：что
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1023,verb_pair,останавлива́ть — останови́ть,останавливать — остановить,停止させる,動詞,,,останавлива́ть,останови́ть,останавливать—остановить,что,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,останавливать—остановить,2,v05_verb_pair,ru→ja / ja→ru候補,останавлива́ть — останови́ть,停止させる,"答え：停止させる
品詞：動詞
体ペア：останавлива́ть / останови́ть
格支配：что
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1024,verb_pair,обновля́ть — обнови́ть,обновлять — обновить,更新する,動詞,,,обновля́ть,обнови́ть,обновлять—обновить,что,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,обновлять—обновить,2,v05_verb_pair,ru→ja / ja→ru候補,обновля́ть — обнови́ть,更新する,"答え：更新する
品詞：動詞
体ペア：обновля́ть / обнови́ть
格支配：что
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1025,verb_pair,настра́ивать — настро́ить,настраивать — настроить,設定する,動詞,,,настра́ивать,настро́ить,настраивать—настроить,что,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,настраивать—настроить,2,v05_verb_pair,ru→ja / ja→ru候補,настра́ивать — настро́ить,設定する,"答え：設定する
品詞：動詞
体ペア：настра́ивать / настро́ить
格支配：что
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1026,verb_pair,разраба́тывать — разрабо́тать,разрабатывать — разработать,開発する,動詞,,,разраба́тывать,разрабо́тать,разрабатывать—разработать,что,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,разрабатывать—разработать,2,v05_verb_pair,ru→ja / ja→ru候補,разраба́тывать — разрабо́тать,開発する,"答え：開発する
品詞：動詞
体ペア：разраба́тывать / разрабо́тать
格支配：что
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1027,verb_pair,применя́ть — примени́ть,применять — применить,適用する,動詞,,,применя́ть,примени́ть,применять—применить,что,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,применять—применить,2,v05_verb_pair,ru→ja / ja→ru候補,применя́ть — примени́ть,適用する,"答え：適用する
品詞：動詞
体ペア：применя́ть / примени́ть
格支配：что
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1028,verb_pair,дополня́ть — допо́лнить,дополнять — дополнить,補足する,動詞,,,дополня́ть,допо́лнить,дополнять—дополнить,что чем,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,дополнять—дополнить,2,v05_verb_pair,ru→ja / ja→ru候補,дополня́ть — допо́лнить,補足する,"答え：補足する
品詞：動詞
体ペア：дополня́ть / допо́лнить
格支配：что чем
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1029,verb_pair,сокраща́ть — сократи́ть,сокращать — сократить,短縮する・削減する,動詞,,,сокраща́ть,сократи́ть,сокращать—сократить,что,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,сокращать—сократить,2,v05_verb_pair,ru→ja / ja→ru候補,сокраща́ть — сократи́ть,短縮する・削減する,"答え：短縮する・削減する
品詞：動詞
体ペア：сокраща́ть / сократи́ть
格支配：что
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1030,verb_pair,расширя́ть — расши́рить,расширять — расширить,拡大する,動詞,,,расширя́ть,расши́рить,расширять—расширить,что,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,расширять—расширить,2,v05_verb_pair,ru→ja / ja→ru候補,расширя́ть — расши́рить,拡大する,"答え：拡大する
品詞：動詞
体ペア：расширя́ть / расши́рить
格支配：что
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1031,verb_pair,сужа́ть — су́зить,сужать — сузить,狭める,動詞,,,сужа́ть,су́зить,сужать—сузить,что,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,сужать—сузить,2,v05_verb_pair,ru→ja / ja→ru候補,сужа́ть — су́зить,狭める,"答え：狭める
品詞：動詞
体ペア：сужа́ть / су́зить
格支配：что
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1032,verb_pair,ускоря́ть — уско́рить,ускорять — ускорить,加速する,動詞,,,ускоря́ть,уско́рить,ускорять—ускорить,что,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,ускорять—ускорить,2,v05_verb_pair,ru→ja / ja→ru候補,ускоря́ть — уско́рить,加速する,"答え：加速する
品詞：動詞
体ペア：ускоря́ть / уско́рить
格支配：что
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1033,verb_pair,замедля́ть — заме́длить,замедлять — замедлить,遅くする,動詞,,,замедля́ть,заме́длить,замедлять—замедлить,что,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,замедлять—замедлить,2,v05_verb_pair,ru→ja / ja→ru候補,замедля́ть — заме́длить,遅くする,"答え：遅くする
品詞：動詞
体ペア：замедля́ть / заме́длить
格支配：что
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1034,verb_pair,учитыва́ть — уче́сть,учитывать — учесть,考慮する,動詞,,,учитыва́ть,уче́сть,учитывать—учесть,что,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,учитывать—учесть,2,v05_verb_pair,ru→ja / ja→ru候補,учитыва́ть — уче́сть,考慮する,"答え：考慮する
品詞：動詞
体ペア：учитыва́ть / уче́сть
格支配：что
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1035,verb_pair,стара́ться — постара́ться,стараться — постараться,努力する,動詞,,,стара́ться,постара́ться,стараться—постараться,что сделать,60-86候補,文法II/作文,v05追加・動詞体ペア・出典要確認,1,стараться—постараться,2,v05_verb_pair,ru→ja / ja→ru候補,стара́ться — постара́ться,努力する,"答え：努力する
品詞：動詞
体ペア：стара́ться / постара́ться
格支配：что сделать
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_verb_pair;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
